report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita,state
1999,OHCLP00,"Cleveland, OH",497903.0,6051.0,78.0,506.0,2429.0,3038.0,1215.3,15.67,101.63,487.85,610.16,OH
1999,OHCOP00,"Columbus, OH",673401.0,5755.0,71.0,638.0,2020.0,3026.0,854.62,10.54,94.74,299.97,449.36,OH
1999,TXDPD00,"Dallas, TX",1091386.0,15435.0,191.0,663.0,8224.0,6357.0,1414.26,17.5,60.75,753.54,582.47,TX
1999,CODPD00,"Denver, CO",509624.0,2909.0,63.0,249.0,1559.0,1038.0,570.81,12.36,48.86,305.91,203.68,CO
1999,MI82349,"Detroit, MI",975020.0,21976.0,415.0,790.0,12948.0,7823.0,2253.9,42.56,81.02,1327.97,802.34,MI
1999,TX07102,"El Paso, TX",623888.0,4280.0,14.0,185.0,3366.0,715.0,686.02,2.24,29.65,539.52,114.6,TX
1999,VA02901,"Fairfax County, VA",903902.0,575.0,15.0,66.0,236.0,258.0,63.61,1.66,7.3,26.11,28.54,VA
1999,TX22012,"Fort Worth, TX",498883.0,4246.0,67.0,286.0,2446.0,1447.0,851.1,13.43,57.33,490.3,290.05,TX
1999,CA01005,"Fresno, CA",403966.0,4008.0,26.0,160.0,2554.0,1268.0,992.16,6.44,39.61,632.23,313.89,CA
1999,HI00200,"Honolulu, HI",866566.0,2198.0,37.0,235.0,1019.0,907.0,253.64,4.27,27.12,117.59,104.67,HI
1999,TXHPD00,"Houston, TX",1812277.0,21517.0,241.0,748.0,12178.0,8350.0,1187.29,13.3,41.27,671.97,460.75,TX
1999,INIPD00,"Indianapolis, IN",759066.0,7714.0,113.0,424.0,4579.0,2598.0,1016.25,14.89,55.86,603.24,342.26,IN
1999,FL01602,"Jacksonville, FL",702462.0,7265.0,83.0,459.0,5020.0,1703.0,1034.22,11.82,65.34,714.63,242.43,FL
1999,MOKPD00,"Kansas City, MO",443992.0,7766.0,117.0,330.0,4840.0,2479.0,1749.13,26.35,74.33,1090.11,558.34,MO
1999,NV00201,"Las Vegas, NV",922450.0,6133.0,109.0,532.0,2371.0,3121.0,664.86,11.82,57.67,257.03,338.34,NV
1999,CA01941,"Long Beach, CA",437218.0,3257.0,46.0,119.0,1526.0,1566.0,744.94,10.52,27.22,349.02,358.17,CA
1999,CA01900,"Los Angeles County, CA",1002101.0,9015.0,117.0,214.0,6674.0,2010.0,899.61,11.68,21.36,666.0,200.58,CA
1999,CA01942,"Los Angeles, CA",3650138.0,46840.0,425.0,1288.0,30716.0,14411.0,1283.24,11.64,35.29,841.5,394.81,CA
1999,TNMPD00,"Memphis, TN",609851.0,8602.0,118.0,688.0,4081.0,3715.0,1410.51,19.35,112.81,669.18,609.17,TN
1999,AZ00717,"Mesa, AZ",368537.0,2132.0,9.0,134.0,1619.0,370.0,578.5,2.44,36.36,439.3,100.4,AZ
1999,FL01300,"Miami-Dade County, FL",1151382.0,12628.0,101.0,642.0,8407.0,3478.0,1096.77,8.77,55.76,730.17,302.07,FL
1999,FL01306,"Miami, FL",373450.0,7861.0,63.0,113.0,4609.0,3076.0,2104.97,16.87,30.26,1234.17,823.67,FL
1999,WIMPD00,"Milwaukee, WI",580899.0,6061.0,124.0,272.0,2531.0,3134.0,1043.38,21.35,46.82,435.7,539.51,WI
1999,MN02711,"Minneapolis, MN",355949.0,4943.0,47.0,451.0,2349.0,2096.0,1388.68,13.2,126.7,659.93,588.85,MN
1999,MD01604,"Montgomery County, MD",828541.0,1558.0,12.0,122.0,770.0,654.0,188.04,1.45,14.72,92.93,78.93,MD
1999,TN01901,"Nashville, TN",522935.0,8405.0,68.0,460.0,5917.0,1960.0,1607.27,13.0,87.97,1131.5,374.81,TN
1999,NY02900,"Nassau County, NY",1029565.0,1530.0,16.0,83.0,616.0,815.0,148.61,1.55,8.06,59.83,79.16,NY
1999,LANPD00,"New Orleans, LA",465828.0,5931.0,158.0,280.0,2760.0,2733.0,1273.22,33.92,60.11,592.49,586.7,LA
1999,NY03030,"New York City, NY",7429263.0,78945.0,664.0,1702.0,40488.0,36091.0,1062.62,8.94,22.91,544.98,485.8,NY
1999,NJNPD00,"Newark, NJ",268348.0,4867.0,69.0,103.0,2263.0,2432.0,1813.69,25.71,38.38,843.31,906.29,NJ
1999,CA00109,"Oakland, CA",371234.0,5754.0,60.0,305.0,3199.0,2190.0,1549.97,16.16,82.16,861.72,589.92,CA
1999,OK05506,"Oklahoma City, OK",473772.0,4071.0,56.0,398.0,2553.0,1064.0,859.27,11.82,84.01,538.87,224.58,OK
1999,NB02802,"Omaha, NE",372364.0,4613.0,34.0,174.0,3445.0,960.0,1238.84,9.13,46.73,925.17,257.81,NE
1999,FL04804,"Orlando, FL",183547.0,3922.0,19.0,169.0,2638.0,1096.0,2136.78,10.35,92.07,1437.23,597.12,FL
1999,PAPEP00,"Philadelphia, PA",1435382.0,23031.0,292.0,934.0,10701.0,11104.0,1604.52,20.34,65.07,745.52,773.59,PA
1999,AZ00723,"Phoenix, AZ",1225881.0,10199.0,214.0,400.0,5766.0,3819.0,831.97,17.46,32.63,470.36,311.53,AZ
1999,PAPPD00,"Pittsburgh, PA",347072.0,3046.0,49.0,138.0,1278.0,1581.0,877.63,14.12,39.76,368.22,455.53,PA
1999,OR02602,"Portland, OR",508984.0,6294.0,35.0,340.0,4501.0,1418.0,1236.58,6.88,66.8,884.31,278.59,OR
1999,MD01721,"Prince George's County, MD",661415.0,5925.0,89.0,234.0,3459.0,2143.0,895.81,13.46,35.38,522.97,324.0,MD
1999,NC09201,"Raleigh, NC",263008.0,2031.0,16.0,92.0,1184.0,739.0,772.22,6.08,34.98,450.18,280.98,NC
1999,CA03404,"Sacramento, CA",410089.0,3084.0,54.0,143.0,1437.0,1450.0,752.03,13.17,34.87,350.41,353.58,CA
1999,UT01803,"Salt Lake City, UT",177010.0,1258.0,16.0,147.0,610.0,485.0,710.69,9.04,83.05,344.61,274.0,UT
1999,TXSPD00,"San Antonio, TX",1130173.0,6340.0,96.0,599.0,3971.0,1674.0,560.98,8.49,53.0,351.36,148.12,TX
1999,CA03711,"San Diego, CA",1238549.0,7411.0,57.0,355.0,5187.0,1812.0,598.36,4.6,28.66,418.8,146.3,CA
1999,CA03801,"San Francisco, CA",756700.0,6555.0,64.0,193.0,2823.0,3475.0,866.26,8.46,25.51,373.07,459.23,CA
1999,CA04313,"San Jose, CA",875840.0,5088.0,25.0,347.0,3990.0,726.0,580.93,2.85,39.62,455.56,82.89,CA
1999,WASPD00,"Seattle, WA",542954.0,4166.0,45.0,188.0,2291.0,1642.0,767.28,8.29,34.63,421.95,302.42,WA
1999,MOSPD00,"St. Louis, MO",340836.0,7611.0,130.0,144.0,4545.0,2792.0,2233.04,38.14,42.25,1333.49,819.16,MO
1999,NY05101,"Suffolk County, NY",1235278.0,1953.0,21.0,120.0,991.0,821.0,158.1,1.7,9.71,80.22,66.46,NY
1999,FL02902,"Tampa, FL",292941.0,6603.0,31.0,233.0,4018.0,2321.0,2254.04,10.58,79.54,1371.61,792.31,FL
1999,AZ01003,"Tucson, AZ",471286.0,4307.0,36.0,245.0,2745.0,1281.0,913.88,7.64,51.99,582.45,271.81,AZ
1999,OK07205,"Tulsa, OK",382673.0,4447.0,41.0,235.0,3284.0,887.0,1162.09,10.71,61.41,858.17,231.79,OK
1999,VA12800,"Virginia Beach, VA",437660.0,1044.0,12.0,107.0,418.0,507.0,238.54,2.74,24.45,95.51,115.84,VA
1999,DCMPD00,"Washington, DC",519000.0,8448.0,241.0,248.0,4615.0,3344.0,1627.75,46.44,47.78,889.21,644.32,DC
1999,KS08703,"Wichita, KS",332286.0,1927.0,27.0,169.0,1031.0,700.0,579.92,8.13,50.86,310.27,210.66,KS
2000,NM00101,"Albuquerque, NM",448607.0,5136.0,33.0,239.0,3317.0,1547.0,1144.88,7.36,53.28,739.4,344.85,NM
2000,TX22001,"Arlington, TX",332969.0,2157.0,14.0,96.0,1452.0,595.0,647.81,4.2,28.83,436.08,178.7,TX
2000,GAAPD00,"Atlanta, GA",416474.0,11583.0,134.0,278.0,6849.0,4322.0,2781.21,32.17,66.75,1644.52,1037.76,GA
2000,CO00101,"Aurora, CO",276393.0,1513.0,22.0,165.0,853.0,473.0,547.41,7.96,59.7,308.62,171.13,CO
2000,TX22701,"Austin, TX",656562.0,3098.0,32.0,379.0,1682.0,1005.0,471.85,4.87,57.72,256.18,153.07,TX
2000,MD00301,"Baltimore County, MD",754292.0,6176.0,33.0,238.0,4323.0,1582.0,818.78,4.37,31.55,573.12,209.73,MD
2000,MDBPD00,"Baltimore, MD",651154.0,16003.0,261.0,366.0,8763.0,6613.0,2457.64,40.08,56.21,1345.76,1015.58,MD
2000,MA01301,"Boston, MA",589141.0,7322.0,39.0,325.0,4507.0,2451.0,1242.83,6.62,55.17,765.01,416.03,MA
2000,NY01401,"Buffalo, NY",292648.0,3657.0,39.0,176.0,1887.0,1555.0,1249.62,13.33,60.14,644.8,531.36,NY
2000,NC06001,"Charlotte, NC",625810.0,7516.0,75.0,308.0,4482.0,2651.0,1201.0,11.98,49.22,716.19,423.61,NC
2000,ILCPD00,"Chicago, IL",2896016.0,48522.0,631.0,2001.0,26545.0,19345.0,1675.47,21.79,69.09,916.6,667.99,IL
2000,OHCIP00,"Cincinnati, OH",331285.0,2783.0,22.0,284.0,1073.0,1404.0,840.06,6.64,85.73,323.89,423.8,OH
2000,OHCLP00,"Cleveland, OH",478403.0,6041.0,71.0,615.0,2271.0,3084.0,1262.74,14.84,128.55,474.7,644.64,OH
2000,OHCOP00,"Columbus, OH",711470.0,5998.0,67.0,578.0,2255.0,3098.0,843.04,9.42,81.24,316.95,435.44,OH
2000,TXDPD00,"Dallas, TX",1188580.0,16042.0,231.0,633.0,8132.0,7046.0,1349.68,19.43,53.26,684.18,592.81,TX
2000,CODPD00,"Denver, CO",554636.0,2885.0,32.0,296.0,1518.0,1039.0,520.16,5.77,53.37,273.69,187.33,CO
2000,MI82349,"Detroit, MI",951270.0,22112.0,396.0,811.0,13037.0,7868.0,2324.47,41.63,85.25,1370.48,827.1,MI
2000,TX07102,"El Paso, TX",563662.0,4396.0,20.0,188.0,3457.0,731.0,779.9,3.55,33.35,613.31,129.69,TX
2000,VA02901,"Fairfax County, VA",933641.0,154.0,2.0,30.0,15.0,107.0,16.49,0.21,3.21,1.61,11.46,VA
2000,TX22012,"Fort Worth, TX",534694.0,3816.0,61.0,325.0,2116.0,1314.0,713.68,11.41,60.78,395.74,245.75,TX
2000,CA01005,"Fresno, CA",427652.0,3843.0,24.0,161.0,2354.0,1304.0,898.63,5.61,37.65,550.45,304.92,CA
2000,HI00200,"Honolulu, HI",876303.0,2302.0,20.0,240.0,1058.0,984.0,262.69,2.28,27.39,120.73,112.29,HI
2000,TXHPD00,"Houston, TX",1953631.0,21491.0,230.0,813.0,12192.0,8256.0,1100.05,11.77,41.61,624.07,422.6,TX
2000,INIPD00,"Indianapolis, IN",793778.0,6843.0,96.0,443.0,3753.0,2551.0,862.08,12.09,55.81,472.8,321.37,IN
2000,FL01602,"Jacksonville, FL",735617.0,8207.0,79.0,443.0,5663.0,2022.0,1115.66,10.74,60.22,769.83,274.87,FL
2000,MOKPD00,"Kansas City, MO",441545.0,7181.0,113.0,310.0,4493.0,2265.0,1626.33,25.59,70.21,1017.56,512.97,MO
2000,NV00201,"Las Vegas, NV",1060541.0,6349.0,90.0,443.0,2450.0,3366.0,598.66,8.49,41.77,231.01,317.39,NV
2000,CA01941,"Long Beach, CA",461522.0,3216.0,49.0,114.0,1534.0,1519.0,696.82,10.62,24.7,332.38,329.13,CA
2000,CA01900,"Los Angeles County, CA",986997.0,9401.0,111.0,248.0,7105.0,1937.0,952.49,11.25,25.13,719.86,196.25,CA
2000,CA01942,"Los Angeles, CA",3694820.0,50241.0,550.0,1459.0,32705.0,15527.0,1359.77,14.89,39.49,885.16,420.24,CA
2000,TNMPD00,"Memphis, TN",650100.0,9616.0,147.0,574.0,4808.0,4087.0,1479.16,22.61,88.29,739.58,628.67,TN
2000,AZ00717,"Mesa, AZ",396375.0,2393.0,15.0,120.0,1825.0,433.0,603.72,3.78,30.27,460.42,109.24,AZ
2000,FL01300,"Miami-Dade County, FL",1204294.0,12604.0,101.0,726.0,8261.0,3516.0,1046.59,8.39,60.28,685.96,291.96,FL
2000,FL01306,"Miami, FL",362470.0,7877.0,66.0,118.0,4616.0,3077.0,2173.15,18.21,32.55,1273.48,848.9,FL
2000,WIMPD00,"Milwaukee, WI",596974.0,5711.0,122.0,303.0,2265.0,3021.0,956.66,20.44,50.76,379.41,506.05,WI
2000,MN02711,"Minneapolis, MN",382618.0,4404.0,50.0,422.0,1984.0,1948.0,1151.02,13.07,110.29,518.53,509.12,MN
2000,MD01604,"Montgomery County, MD",856042.0,1692.0,11.0,168.0,805.0,708.0,197.65,1.28,19.63,94.04,82.71,MD
2000,TN01901,"Nashville, TN",553168.0,8978.0,72.0,406.0,6250.0,2250.0,1623.02,13.02,73.4,1129.86,406.75,TN
2000,NY02900,"Nassau County, NY",1042131.0,1462.0,19.0,85.0,653.0,705.0,140.29,1.82,8.16,62.66,67.65,NY
2000,LANPD00,"New Orleans, LA",484674.0,5155.0,204.0,227.0,2303.0,2421.0,1063.6,42.09,46.84,475.16,499.51,LA
2000,NY03030,"New York City, NY",8008278.0,75692.0,673.0,1630.0,40831.0,32558.0,945.17,8.4,20.35,509.86,406.55,NY
2000,NJNPD00,"Newark, NJ",273546.0,4092.0,58.0,95.0,2016.0,1923.0,1495.91,21.2,34.73,736.99,702.99,NJ
2000,CA00109,"Oakland, CA",399484.0,5038.0,80.0,320.0,2709.0,1929.0,1261.13,20.03,80.1,678.12,482.87,CA
2000,OK05506,"Oklahoma City, OK",506132.0,3951.0,38.0,388.0,2535.0,990.0,780.63,7.51,76.66,500.86,195.6,OK
2000,NB02802,"Omaha, NE",390007.0,3164.0,37.0,189.0,2063.0,875.0,811.27,9.49,48.46,528.96,224.35,NE
2000,FL04804,"Orlando, FL",185951.0,3926.0,21.0,141.0,2720.0,1044.0,2111.31,11.29,75.83,1462.75,561.44,FL
2000,PAPEP00,"Philadelphia, PA",1517550.0,22812.0,319.0,1021.0,11047.0,10425.0,1503.21,21.02,67.28,727.95,686.96,PA
2000,AZ00723,"Phoenix, AZ",1321045.0,9754.0,152.0,422.0,5417.0,3763.0,738.35,11.51,31.94,410.05,284.85,AZ
2000,PAPPD00,"Pittsburgh, PA",341247.0,3267.0,37.0,128.0,1517.0,1585.0,957.37,10.84,37.51,444.55,464.47,PA
2000,OR02602,"Portland, OR",529121.0,5698.0,19.0,369.0,3864.0,1446.0,1076.88,3.59,69.74,730.27,273.28,OR
2000,MD01721,"Prince George's County, MD",680508.0,6503.0,67.0,198.0,3698.0,2540.0,955.61,9.85,29.1,543.42,373.25,MD
2000,NC09201,"Raleigh, NC",276093.0,2049.0,26.0,89.0,1165.0,769.0,742.14,9.42,32.24,421.96,278.53,NC
2000,CA03404,"Sacramento, CA",407018.0,3117.0,39.0,147.0,1519.0,1412.0,765.81,9.58,36.12,373.2,346.91,CA
2000,UT01803,"Salt Lake City, UT",181743.0,1301.0,10.0,137.0,578.0,576.0,715.85,5.5,75.38,318.03,316.93,UT
2000,TXSPD00,"San Antonio, TX",1144646.0,7908.0,85.0,456.0,5668.0,1699.0,690.87,7.43,39.84,495.17,148.43,TX
2000,CA03711,"San Diego, CA",1223400.0,7160.0,54.0,349.0,4980.0,1777.0,585.25,4.41,28.53,407.06,145.25,CA
2000,CA03801,"San Francisco, CA",776733.0,6499.0,59.0,229.0,2755.0,3456.0,836.71,7.6,29.48,354.69,444.94,CA
2000,CA04313,"San Jose, CA",894943.0,4928.0,19.0,337.0,3895.0,677.0,550.65,2.12,37.66,435.22,75.65,CA
2000,WASPD00,"Seattle, WA",563374.0,4333.0,36.0,181.0,2463.0,1653.0,769.12,6.39,32.13,437.19,293.41,WA
2000,MOSPD00,"St. Louis, MO",348189.0,7936.0,124.0,112.0,4476.0,3224.0,2279.22,35.61,32.17,1285.51,925.93,MO
2000,NY05101,"Suffolk County, NY",1270508.0,2393.0,25.0,100.0,1369.0,899.0,188.35,1.97,7.87,107.75,70.76,NY
2000,FL02902,"Tampa, FL",303447.0,6381.0,38.0,235.0,3925.0,2183.0,2102.84,12.52,77.44,1293.47,719.4,FL
2000,AZ01003,"Tucson, AZ",486699.0,4542.0,60.0,355.0,2683.0,1444.0,933.23,12.33,72.94,551.26,296.69,AZ
2000,OK07205,"Tulsa, OK",393049.0,4411.0,33.0,242.0,3399.0,737.0,1122.25,8.4,61.57,864.78,187.51,OK
2000,VA12800,"Virginia Beach, VA",425257.0,943.0,11.0,101.0,380.0,451.0,221.75,2.59,23.75,89.36,106.05,VA
2000,DCMPD00,"Washington, DC",572059.0,8622.0,239.0,251.0,4579.0,3553.0,1507.19,41.78,43.88,800.44,621.09,DC
2000,KS08703,"Wichita, KS",344284.0,2081.0,31.0,176.0,1279.0,595.0,604.44,9.0,51.12,371.5,172.82,KS
2001,NM00101,"Albuquerque, NM",451098.0,5259.0,34.0,219.0,3396.0,1610.0,1165.82,7.54,48.55,752.83,356.91,NM
2001,TX22001,"Arlington, TX",340525.0,2129.0,15.0,145.0,1282.0,687.0,625.21,4.4,42.58,376.48,201.75,TX
2001,GAAPD00,"Atlanta, GA",426511.0,10807.0,143.0,367.0,5956.0,4341.0,2533.82,33.53,86.05,1396.45,1017.79,GA
2001,CO00101,"Aurora, CO",283876.0,1611.0,17.0,195.0,927.0,472.0,567.5,5.99,68.69,326.55,166.27,CO
2001,TX22701,"Austin, TX",671462.0,3181.0,26.0,274.0,1698.0,1183.0,473.74,3.87,40.81,252.88,176.18,TX
2001,MD00301,"Baltimore County, MD",765496.0,6542.0,31.0,233.0,4555.0,1723.0,854.61,4.05,30.44,595.04,225.08,MD
2001,MDBPD00,"Baltimore, MD",660826.0,14799.0,256.0,296.0,8500.0,5747.0,2239.47,38.74,44.79,1286.27,869.67,MD
2001,MA01301,"Boston, MA",591944.0,7361.0,65.0,361.0,4412.0,2523.0,1243.53,10.98,60.99,745.34,426.22,MA
2001,NY01401,"Buffalo, NY",293187.0,3709.0,64.0,229.0,1816.0,1600.0,1265.06,21.83,78.11,619.4,545.73,NY
2001,NC06001,"Charlotte, NC",636459.0,7775.0,66.0,293.0,4420.0,2996.0,1221.6,10.37,46.04,694.47,470.73,NC
2001,ILCPD00,"Chicago, IL",2910709.0,46608.0,666.0,1976.0,25533.0,18433.0,1601.26,22.88,67.89,877.21,633.28,IL
2001,OHCIP00,"Cincinnati, OH",331880.0,4007.0,56.0,323.0,1533.0,2095.0,1207.36,16.87,97.32,461.91,631.25,OH
2001,OHCLP00,"Cleveland, OH",479263.0,6424.0,77.0,624.0,2425.0,3298.0,1340.39,16.07,130.2,505.99,688.14,OH
2001,OHCOP00,"Columbus, OH",712748.0,6396.0,81.0,602.0,2349.0,3364.0,897.37,11.36,84.46,329.57,471.98,OH
2001,TXDPD00,"Dallas, TX",1215553.0,17776.0,240.0,660.0,8546.0,8330.0,1462.38,19.74,54.3,703.05,685.28,TX
2001,CODPD00,"Denver, CO",569653.0,3074.0,45.0,317.0,1462.0,1250.0,539.63,7.9,55.65,256.65,219.43,CO
2001,MI82349,"Detroit, MI",956283.0,20947.0,395.0,652.0,12804.0,7096.0,2190.46,41.31,68.18,1338.93,742.04,MI
2001,TX07102,"El Paso, TX",576453.0,4386.0,20.0,203.0,3388.0,775.0,760.86,3.47,35.22,587.73,134.44,TX
2001,VA02901,"Fairfax County, VA",948050.0,249.0,2.0,32.0,42.0,173.0,26.26,0.21,3.38,4.43,18.25,VA
2001,TX22012,"Fort Worth, TX",546828.0,3864.0,67.0,332.0,2076.0,1389.0,706.62,12.25,60.71,379.64,254.01,TX
2001,CA01005,"Fresno, CA",435600.0,4096.0,40.0,202.0,2492.0,1362.0,940.31,9.18,46.37,572.08,312.67,CA
2001,HI00200,"Honolulu, HI",885605.0,2453.0,20.0,293.0,1141.0,999.0,276.99,2.26,33.08,128.84,112.8,HI
2001,TXHPD00,"Houston, TX",1997965.0,23419.0,267.0,945.0,12286.0,9921.0,1172.14,13.36,47.3,614.93,496.56,TX
2001,INIPD00,"Indianapolis, IN",798251.0,7428.0,112.0,442.0,4087.0,2787.0,930.53,14.03,55.37,511.99,349.14,IN
2001,FL01602,"Jacksonville, FL",754679.0,7388.0,75.0,287.0,4831.0,2195.0,978.96,9.94,38.03,640.14,290.85,FL
2001,MOKPD00,"Kansas City, MO",444267.0,7081.0,103.0,319.0,4292.0,2367.0,1593.86,23.18,71.8,966.09,532.79,MO
2001,NV00201,"Las Vegas, NV",1117763.0,7549.0,133.0,447.0,3302.0,3667.0,675.37,11.9,39.99,295.41,328.07,NV
2001,CA01941,"Long Beach, CA",470099.0,3413.0,49.0,125.0,1822.0,1417.0,726.02,10.42,26.59,387.58,301.43,CA
2001,CA01900,"Los Angeles County, CA",1005891.0,7997.0,108.0,229.0,5750.0,1910.0,795.02,10.74,22.77,571.63,189.88,CA
2001,CA01942,"Los Angeles, CA",3763486.0,52243.0,588.0,1409.0,33080.0,17166.0,1388.15,15.62,37.44,878.97,456.12,CA
2001,TNMPD00,"Memphis, TN",655898.0,10906.0,159.0,489.0,5915.0,4343.0,1662.76,24.24,74.55,901.82,662.15,TN
2001,AZ00717,"Mesa, AZ",410026.0,2516.0,17.0,106.0,1941.0,452.0,613.62,4.15,25.85,473.38,110.24,AZ
2001,FL01300,"Miami-Dade County, FL",1235499.0,12309.0,89.0,508.0,8452.0,3260.0,996.28,7.2,41.12,684.1,263.86,FL
2001,FL01306,"Miami, FL",371863.0,7210.0,66.0,118.0,4307.0,2719.0,1938.89,17.75,31.73,1158.22,731.18,FL
2001,WIMPD00,"Milwaukee, WI",601229.0,5463.0,127.0,295.0,2128.0,2913.0,908.64,21.12,49.07,353.94,484.51,WI
2001,MN02711,"Minneapolis, MN",386726.0,4101.0,43.0,399.0,1716.0,1943.0,1060.44,11.12,103.17,443.73,502.42,MN
2001,MD01604,"Montgomery County, MD",868758.0,1812.0,18.0,136.0,840.0,818.0,208.57,2.07,15.65,96.69,94.16,MD
2001,TN01901,"Nashville, TN",555059.0,9059.0,61.0,413.0,6081.0,2504.0,1632.08,10.99,74.41,1095.56,451.12,TN
2001,NY02900,"Nassau County, NY",1041508.0,1755.0,13.0,93.0,896.0,753.0,168.51,1.25,8.93,86.03,72.3,NY
2001,LANPD00,"New Orleans, LA",484289.0,5877.0,213.0,209.0,2677.0,2778.0,1213.53,43.98,43.16,552.77,573.62,LA
2001,NY03030,"New York City, NY",8023018.0,68173.0,629.0,1530.0,37812.0,28202.0,849.72,7.84,19.07,471.29,351.51,NY
2001,NJNPD00,"Newark, NJ",275823.0,3837.0,90.0,91.0,1819.0,1837.0,1391.11,32.63,32.99,659.48,666.01,NJ
2001,CA00109,"Oakland, CA",406908.0,5330.0,84.0,295.0,2826.0,2125.0,1309.88,20.64,72.5,694.51,522.23,CA
2001,OK05506,"Oklahoma City, OK",507517.0,4183.0,45.0,405.0,2643.0,1090.0,824.21,8.87,79.8,520.77,214.77,OK
2001,NB02802,"Omaha, NE",390456.0,2708.0,25.0,157.0,1658.0,868.0,693.55,6.4,40.21,424.63,222.3,NE
2001,FL04804,"Orlando, FL",190769.0,3685.0,15.0,135.0,2449.0,1086.0,1931.66,7.86,70.77,1283.75,569.27,FL
2001,PAPEP00,"Philadelphia, PA",1518302.0,21404.0,309.0,1014.0,10477.0,9604.0,1409.73,20.35,66.79,690.05,632.55,PA
2001,AZ00723,"Phoenix, AZ",1366542.0,10532.0,209.0,400.0,5294.0,4629.0,770.7,15.29,29.27,387.4,338.74,AZ
2001,PAPPD00,"Pittsburgh, PA",341414.0,2964.0,55.0,134.0,1391.0,1384.0,868.15,16.11,39.25,407.42,405.37,PA
2001,OR02602,"Portland, OR",537081.0,4556.0,21.0,305.0,2963.0,1267.0,848.29,3.91,56.79,551.69,235.9,OR
2001,MD01721,"Prince George's County, MD",690617.0,7202.0,106.0,213.0,3497.0,3386.0,1042.84,15.35,30.84,506.36,490.29,MD
2001,NC09201,"Raleigh, NC",280791.0,2187.0,10.0,91.0,1282.0,804.0,778.87,3.56,32.41,456.57,286.33,NC
2001,CA03404,"Sacramento, CA",414582.0,3309.0,40.0,169.0,1660.0,1440.0,798.15,9.65,40.76,400.4,347.34,CA
2001,UT01803,"Salt Lake City, UT",184723.0,1166.0,18.0,121.0,546.0,481.0,631.22,9.74,65.5,295.58,260.39,UT
2001,TXSPD00,"San Antonio, TX",1170622.0,9546.0,100.0,492.0,6808.0,2146.0,815.46,8.54,42.03,581.57,183.32,TX
2001,CA03711,"San Diego, CA",1246136.0,7405.0,50.0,342.0,5284.0,1729.0,594.24,4.01,27.44,424.03,138.75,CA
2001,CA03801,"San Francisco, CA",791168.0,6784.0,62.0,226.0,2688.0,3808.0,857.47,7.84,28.57,339.75,481.31,CA
2001,CA04313,"San Jose, CA",913513.0,5564.0,22.0,329.0,4501.0,712.0,609.08,2.41,36.01,492.71,77.94,CA
2001,WASPD00,"Seattle, WA",572345.0,4150.0,25.0,164.0,2367.0,1594.0,725.09,4.37,28.65,413.56,278.5,WA
2001,MOSPD00,"St. Louis, MO",350336.0,7664.0,148.0,120.0,4256.0,3140.0,2187.61,42.25,34.25,1214.83,896.28,MO
2001,NY05101,"Suffolk County, NY",1272846.0,2741.0,28.0,140.0,1613.0,960.0,215.34,2.2,11.0,126.72,75.42,NY
2001,FL02902,"Tampa, FL",311310.0,6616.0,34.0,212.0,4011.0,2359.0,2125.21,10.92,68.1,1288.43,757.77,FL
2001,AZ01003,"Tucson, AZ",503461.0,4823.0,42.0,321.0,2762.0,1698.0,957.97,8.34,63.76,548.6,337.27,AZ
2001,OK07205,"Tulsa, OK",394125.0,4547.0,34.0,256.0,3481.0,776.0,1153.69,8.63,64.95,883.22,196.89,OK
2001,VA12800,"Virginia Beach, VA",431819.0,838.0,12.0,111.0,349.0,366.0,194.06,2.78,25.71,80.82,84.76,VA
2001,DCMPD00,"Washington, DC",571822.0,9192.0,231.0,181.0,5003.0,3777.0,1607.49,40.4,31.65,874.92,660.52,DC
2001,KS08703,"Wichita, KS",345081.0,2443.0,17.0,183.0,1501.0,742.0,707.95,4.93,53.03,434.97,215.02,KS
2002,NM00101,"Albuquerque, NM",457488.0,4889.0,51.0,293.0,3250.0,1295.0,1068.66,11.15,64.05,710.4,283.07,NM
2002,TX22001,"Arlington, TX",347789.0,2202.0,14.0,152.0,1242.0,794.0,633.14,4.03,43.7,357.11,228.3,TX
2002,GAAPD00,"Atlanta, GA",435494.0,9969.0,152.0,276.0,5373.0,4168.0,2289.12,34.9,63.38,1233.77,957.07,GA
2002,CO00101,"Aurora, CO",289584.0,1827.0,16.0,242.0,1023.0,546.0,630.91,5.53,83.57,353.27,188.55,CO
2002,TX22701,"Austin, TX",685784.0,3203.0,25.0,256.0,1748.0,1174.0,467.06,3.65,37.33,254.89,171.19,TX
2002,MD00301,"Baltimore County, MD",777313.0,6531.0,29.0,234.0,4568.0,1700.0,840.2,3.73,30.1,587.67,218.7,MD
2002,MDBPD00,"Baltimore, MD",671028.0,13789.0,253.0,178.0,8644.0,4714.0,2054.91,37.7,26.53,1288.17,702.5,MD
2002,MA01301,"Boston, MA",596444.0,6956.0,60.0,369.0,3994.0,2533.0,1166.25,10.06,61.87,669.64,424.68,MA
2002,NY01401,"Buffalo, NY",295441.0,3757.0,43.0,185.0,1902.0,1627.0,1271.66,14.55,62.62,643.78,550.7,NY
